model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
timm--regnety_320.seer_ft_in1k,145046770,RandomInternetImages (2B),regnet,cnn,RegNet,['Self-Supervised Learning'],17.186666666666667,32.89333333333333,83.326,92.5793464318623,7500,482,50,6211,432,17.483092933115483,44.629323404142276,46.0113260765444,12.639716859225542,51.31412721931584,52.089876115365485,0,0,52,6,0,130,244
timm--regnety_640.seer_ft_in1k,281378786,RandomInternetImages (2B),regnet,cnn,RegNet,['Self-Supervised Learning'],19.573333333333334,36.026666666666664,83.91199999999999,93.18563697912037,7500,482,66,6032,416,19.84460996120701,46.789092392155446,48.370241693701836,15.850671388893431,52.560393090679995,54.79259756667329,0,0,39,11,0,125,241
timm--regnetz_040.ra3_in1k,27116800,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],16.973333333333333,30.96,83.626,92.72172971851028,7500,482,55,6227,427,17.066414838575746,42.319613394121745,43.509576022679774,12.934100314422253,48.744684143958125,49.600991579212916,0,0,44,3,0,129,251
timm--regnetz_040_h.ra3_in1k,28938880,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],17.013333333333332,32.053333333333335,83.776,92.7228236465121,7500,482,49,6224,433,16.850775375473308,42.00216286120814,43.24914885564467,12.303385554354685,50.68043320936775,51.61192861454737,0,0,42,5,0,137,249
timm--regnetz_b16.ra3_in1k,9715480,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],7.12,15.066666666666666,79.88199999999999,89.05362188551085,7500,482,28,6966,454,7.038360850188441,30.481704886528817,31.573482316112294,8.707379796432603,42.8512513675499,43.891351618176465,0,0,31,4,0,131,288
timm--regnetz_c16.ra3_in1k,13459880,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],11.293333333333333,23.266666666666666,82.164,91.29463345478092,7500,482,38,6653,444,10.607166105173201,36.69024109342476,37.997783375285046,8.90886244908815,49.09623282105478,50.004754124312925,0,0,41,4,0,143,256
timm--regnetz_c16_evos.ch_in1k,13487816,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],12.106666666666667,25.0,81.918,91.23817845209527,7500,482,40,6592,442,11.160761065917034,35.88459756878492,37.017642793577544,9.939097863292034,48.243762631077466,48.79872145671298,0,0,43,5,0,131,263
timm--regnetz_d32.ra3_in1k,27576288,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],16.56,31.786666666666665,83.418,92.41970067814925,7500,482,49,6258,433,15.29799250576494,40.5944034246511,42.045578178154564,11.059707085474162,47.32212843266556,48.83260104276224,0,0,45,6,0,133,249
timm--regnetz_d8.ra3_in1k,23373792,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],18.053333333333335,33.96,83.544,92.57270482527487,7500,482,49,6146,433,16.79796302573998,42.96715278793454,44.180216613745486,12.909227726720331,48.68324725193247,49.99381533881635,0,0,51,5,0,130,247
timm--regnetz_d8_evos.ch_in1k,23464296,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],17.733333333333334,33.13333333333333,83.364,92.5191431732186,7500,482,49,6170,433,16.702942469341636,42.27677955619365,43.77790453488515,12.110340003499042,48.639598142739615,50.39481232762712,0,0,41,7,0,132,253
timm--regnetz_e8.ra3_in1k,57698176,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],25.893333333333334,43.24,84.422,93.62419128558092,7500,482,71,5558,411,23.860018401534507,49.14912049360331,50.46236502167124,16.096382554603917,53.03304406195507,53.57606828918983,0,0,50,3,0,129,229
