model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified,num_all_imagenet-m_samples,num_group_imagenet-m_samples,num_imagenet-m_errors
timm--convformer_s18.sail_in1k,26774448,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],82.98,82.98,91.97989389265747,18692,18692,16141,2551,2551,91.97989389265747,96.24017211933274,96.88893007877954,91.97989389265747,96.24017211933274,96.88893007877954,100,967,633,112,10,143,586,68,68,48
timm--convformer_s18.sail_in1k_384,26774448,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],84.398,84.398,93.63778059659683,18692,18692,16447,2245,2245,93.63778059659683,97.2272859824217,97.79734005073038,93.63778059659683,97.2272859824217,97.79734005073038,101,976,524,96,10,124,414,68,68,45
timm--convformer_s18.sail_in22k_ft_in1k,26774448,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],83.74000000000001,83.74000000000001,92.77060226710041,18692,18692,16310,2382,2382,92.77060226710041,97.14619202392073,97.64883756809098,92.77060226710041,97.14619202392073,97.64883756809098,104,953,649,87,7,141,441,68,68,45
timm--convformer_s18.sail_in22k_ft_in1k_384,26774448,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],84.99600000000001,84.99600000000001,94.002672383946,18692,18692,16535,2157,2157,94.002672383946,97.80629632880049,98.28355884526576,94.002672383946,97.80629632880049,98.28355884526576,105,949,571,81,8,121,322,68,68,43
timm--convformer_s36.sail_in1k,40012152,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],84.06,84.06,92.97483979814523,18692,18692,16324,2368,2368,92.97483979814523,96.80662863108721,97.39975548789054,92.97483979814523,96.80662863108721,97.39975548789054,103,970,540,102,11,153,489,68,68,47
timm--convformer_s36.sail_in1k_384,40012152,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],85.378,85.378,94.33197069098811,18692,18692,16575,2117,2117,94.33197069098811,97.65314989748842,98.16975122572671,94.33197069098811,97.65314989748842,98.16975122572671,109,962,474,86,11,130,345,68,68,47
timm--convformer_s36.sail_in22k_ft_in1k,40012152,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],85.412,85.412,94.35486698028528,18692,18692,16636,2056,2056,94.35486698028528,97.89048009609958,98.35828981390155,94.35486698028528,97.89048009609958,98.35828981390155,107,909,528,81,7,117,307,68,68,43
timm--convformer_s36.sail_in22k_ft_in1k_384,40012152,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],86.374,86.374,95.11362033949915,18692,18692,16772,1920,1920,95.11362033949915,98.19119213002364,98.65229904039904,95.11362033949915,98.19119213002364,98.65229904039904,112,910,456,79,8,103,252,68,68,45
timm--convit_base.fb_in1k,86540040,ImageNet-1k (1.2M),convit,transformer,ViT,[],82.288,82.288,91.3229986001274,18692,18692,16049,2643,2643,91.3229986001274,96.19927750440176,96.82074950290541,91.3229986001274,96.19927750440176,96.82074950290541,108,952,719,108,10,157,589,68,68,43
timm--convit_small.fb_in1k,27777322,ImageNet-1k (1.2M),convit,transformer,ViT,[],81.418,81.418,90.38516028519155,18692,18692,15857,2835,2835,90.38516028519155,95.32092138382824,95.95852126330884,90.38516028519155,95.32092138382824,95.95852126330884,106,959,732,109,11,166,752,68,68,48
timm--convit_tiny.fb_in1k,5710512,ImageNet-1k (1.2M),convit,transformer,ViT,[],73.116,73.116,81.74549581911056,18692,18692,14234,4458,4458,81.74549581911056,90.31497751302739,91.42822205658165,81.74549581911056,90.31497751302739,91.42822205658165,105,1006,1321,198,11,218,1599,68,68,51
timm--convmixer_1024_20_ks9_p14.in1k,24383464,ImageNet-1k (1.2M),convmixer,cnn,CNN,[],76.936,76.936,85.918482616455,18692,18692,14999,3693,3693,85.918482616455,92.51207016238018,93.24590433044814,85.918482616455,92.51207016238018,93.24590433044814,104,1005,983,129,8,205,1259,68,68,46
timm--convmixer_1536_20.in1k,51625960,ImageNet-1k (1.2M),convmixer,cnn,CNN,[],81.366,81.366,90.55793858489331,18692,18692,15861,2831,2831,90.55793858489331,95.56525712161971,96.33624342247052,90.55793858489331,95.56525712161971,96.33624342247052,99,997,745,133,10,158,689,68,68,50
timm--convmixer_768_32.in1k,21110248,ImageNet-1k (1.2M),convmixer,cnn,CNN,[],80.164,80.164,89.49414286865567,18692,18692,15643,3049,3049,89.49414286865567,94.73459967363257,95.49843348988512,89.49414286865567,94.73459967363257,95.49843348988512,108,998,780,135,8,177,843,68,68,48
timm--convnext_atto.d2_in1k,3695520,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],75.654,75.654,84.55870068399113,18692,18692,14765,3927,3927,84.55870068399113,91.61115570832712,92.4368671421462,84.55870068399113,91.61115570832712,92.4368671421462,98,996,1061,143,12,209,1408,68,68,50
timm--convnext_atto_ols.a2_in1k,3702912,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],75.896,75.896,84.90009154330377,18692,18692,14819,3873,3873,84.90009154330377,92.04429685897225,92.95114143295687,84.90009154330377,92.04429685897225,92.95114143295687,95,997,1102,160,10,202,1307,68,68,48
timm--convnext_base.clip_laion2b_augreg_ft_in12k_in1k,88591464,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],86.368,86.368,94.8152179704544,18692,18692,16754,1938,1938,94.8152179704544,98.2955156603804,98.72653184148169,94.8152179704544,98.2955156603804,98.72653184148169,106,886,525,75,7,102,237,68,68,46
timm--convnext_base.clip_laion2b_augreg_ft_in12k_in1k_384,88591464,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],87.132,87.132,95.55113865451743,18692,18692,16900,1792,1792,95.55113865451743,98.58451059776155,98.9629266888943,95.55113865451743,98.58451059776155,98.9629266888943,99,881,463,66,5,83,195,68,68,46
timm--convnext_base.clip_laion2b_augreg_ft_in1k,88591464,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],86.158,86.158,94.78830637370926,18692,18692,16729,1963,1963,94.78830637370926,98.13404927288077,98.53381985317765,94.78830637370926,98.13404927288077,98.53381985317765,102,911,488,72,3,111,276,68,68,42
timm--convnext_femto.d1_in1k,5217784,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],77.438,77.438,86.46513280407262,18692,18692,15126,3566,3566,86.46513280407262,93.04630631580368,93.96672098369508,86.46513280407262,93.04630631580368,93.96672098369508,97,971,991,160,13,205,1129,68,68,51
timm--convnext_femto_ols.d1_in1k,5226520,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],77.848,77.848,86.92199449501345,18692,18692,15169,3523,3523,86.92199449501345,93.28348761274898,94.1660614608994,86.92199449501345,93.28348761274898,94.1660614608994,104,1009,954,156,10,198,1092,68,68,48
timm--convnext_large.fb_in22k_ft_in1k,197767336,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],86.636,86.636,95.24285931431874,18692,18692,16809,1883,1883,95.24285931431874,98.35714509475758,98.77264778178495,95.24285931431874,98.35714509475758,98.77264778178495,98,908,467,72,6,100,232,68,68,44
timm--convnext_large_mlp.clip_laion2b_augreg_ft_in1k,200128168,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],87.332,87.332,95.9419623036926,18692,18692,16964,1728,1728,95.9419623036926,98.7271752013898,99.05740931797831,95.9419623036926,98.7271752013898,99.05740931797831,112,878,400,55,7,98,178,68,68,44
timm--convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,200128168,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],87.848,87.848,96.24207171397607,18692,18692,17022,1670,1670,96.24207171397607,98.86550560980145,99.22254022121675,96.24207171397607,98.86550560980145,99.22254022121675,100,882,390,58,8,86,146,68,68,37
timm--convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_320,200128168,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],87.954,87.954,96.23081376612755,18692,18692,17025,1667,1667,96.23081376612755,98.9170154269537,99.22259311079372,96.23081376612755,98.9170154269537,99.22259311079372,97,886,400,52,5,80,147,68,68,44
timm--convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_384,200128168,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],88.30799999999999,88.30799999999999,96.56382669059546,18692,18692,17094,1598,1598,96.56382669059546,99.05083111719739,99.38066328623226,96.56382669059546,99.05083111719739,99.38066328623226,102,868,377,54,7,73,117,68,68,41
timm--convnext_nano.d1h_in1k,15593560,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],80.756,80.756,89.89096606352066,18692,18692,15739,2953,2953,89.89096606352066,95.21711030756346,95.98363332230238,89.89096606352066,95.21711030756346,95.98363332230238,110,967,808,137,8,170,753,68,68,51
timm--convnext_nano_ols.d1h_in1k,15649560,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],80.872,80.872,90.10684590220617,18692,18692,15778,2914,2914,90.10684590220617,95.14870030253584,95.93262022420342,90.10684590220617,95.14870030253584,95.93262022420342,102,973,758,135,12,169,765,68,68,52
timm--convnext_pico.d1_in1k,9045672,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],79.536,79.536,88.70402645342317,18692,18692,15526,3166,3166,88.70402645342317,94.36024314222111,95.12617329780679,88.70402645342317,94.36024314222111,95.12617329780679,108,979,841,134,9,183,912,68,68,48
timm--convnext_pico_ols.d1_in1k,9061928,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],79.51599999999999,79.51599999999999,88.47507565662796,18692,18692,15471,3221,3221,88.47507565662796,94.39903457997146,95.04852398032003,88.47507565662796,94.39903457997146,95.04852398032003,111,973,886,112,10,198,931,68,68,51
timm--convnext_small.fb_in22k_ft_in1k,50223688,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],84.57000000000001,84.57000000000001,93.636432505833,18692,18692,16467,2225,2225,93.636432505833,97.65183483097606,98.07598666727179,93.636432505833,97.65183483097606,98.07598666727179,113,939,608,76,3,123,363,68,68,42
timm--convnext_small.fb_in22k_ft_in1k_384,50223688,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],85.77799999999999,85.77799999999999,94.72027351604392,18692,18692,16664,2028,2028,94.72027351604392,98.28836489576844,98.68524625099721,94.72027351604392,98.28836489576844,98.68524625099721,112,944,543,66,8,107,248,68,68,41
timm--convnext_tiny.fb_in22k_ft_in1k,28589128,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],82.91,82.91,91.80696314048905,18692,18692,16136,2556,2556,91.80696314048905,96.82941211695108,97.39762183078385,91.80696314048905,96.82941211695108,97.39762183078385,105,953,744,97,9,158,490,68,68,47
timm--convnext_tiny.fb_in22k_ft_in1k_384,28589128,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],84.09,84.09,93.12617818627913,18692,18692,16356,2336,2336,93.12617818627913,97.5302733055561,97.96494480923297,93.12617818627913,97.5302733055561,97.96494480923297,113,969,659,71,10,132,382,68,68,49
timm--convnext_tiny_hnf.a2h_in1k,28589128,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],82.214,82.214,91.05396090192957,18692,18692,15955,2737,2737,91.05396090192957,95.72795647678805,96.49025691113191,91.05396090192957,95.72795647678805,96.49025691113191,116,973,675,133,11,171,658,68,68,48
timm--convnext_xxlarge.clip_laion2b_soup_ft_in1k,846471016,LAION-2B (2.3B),convnext,cnn,ConvNeXt,['CLIP Training'],88.602,88.602,96.75218265308851,18692,18692,17184,1508,1508,96.75218265308851,99.16257098250918,99.40896962901226,96.75218265308851,99.16257098250918,99.40896962901226,99,822,352,40,5,79,111,68,68,40
timm--convnextv2_atto.fcmae_ft_in1k,3708400,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],76.652,76.652,85.61523380300493,18692,18692,14974,3718,3718,85.61523380300493,92.35259866079952,93.12937808579487,85.61523380300493,92.35259866079952,93.12937808579487,101,968,1026,138,10,197,1278,68,68,48
timm--convnextv2_base.fcmae_ft_in1k,88717800,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],84.868,84.868,93.86548973558307,18692,18692,16527,2165,2165,93.86548973558307,97.53294352018845,97.94524109103865,93.86548973558307,97.53294352018845,97.94524109103865,107,933,515,71,8,145,386,68,68,40
timm--convnextv2_base.fcmae_ft_in22k_in1k,88717800,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],86.748,86.748,95.1794192383128,18692,18692,16824,1868,1868,95.1794192383128,98.26294263227344,98.66584221935636,95.1794192383128,98.26294263227344,98.66584221935636,95,888,455,70,5,106,249,68,68,43
timm--convnextv2_base.fcmae_ft_in22k_in1k_384,88717800,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],87.642,87.642,96.04621444044467,18692,18692,16997,1695,1695,96.04621444044467,98.75945985129444,99.11369414769969,96.04621444044467,98.75945985129444,99.11369414769969,102,866,396,61,5,98,167,68,68,37
timm--convnextv2_femto.fcmae_ft_in1k,5233240,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],78.506,78.506,87.56879159926794,18692,18692,15324,3368,3368,87.56879159926794,93.51300236614138,94.30068475770919,87.56879159926794,93.51300236614138,94.30068475770919,99,981,884,138,9,191,1066,68,68,52
timm--convnextv2_huge.fcmae_ft_in1k,660289640,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],86.26,86.26,95.16693047707406,18692,18692,16759,1933,1933,95.16693047707406,98.14524346568491,98.54591643135012,95.16693047707406,98.14524346568491,98.54591643135012,116,926,437,68,7,105,274,68,68,44
timm--convnextv2_huge.fcmae_ft_in22k_in1k_384,660289640,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],88.67399999999999,88.67399999999999,96.73845453566072,18692,18692,17164,1528,1528,96.73845453566072,99.07260066644756,99.4079254130803,96.73845453566072,99.07260066644756,99.4079254130803,101,830,353,60,3,70,111,68,68,38
timm--convnextv2_huge.fcmae_ft_in22k_in1k_512,660289640,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],88.858,88.858,96.94320044549559,18692,18692,17213,1479,1479,96.94320044549559,99.08417119816903,99.39063404646619,96.94320044549559,99.08417119816903,99.39063404646619,98,821,322,54,4,66,114,68,68,35
timm--convnextv2_large.fcmae_ft_in1k,197956840,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],85.748,85.748,94.60365563014595,18692,18692,16662,2030,2030,94.60365563014595,97.9326455115235,98.34252900350452,94.60365563014595,97.9326455115235,98.34252900350452,106,933,479,70,7,123,312,68,68,42
timm--convnextv2_large.fcmae_ft_in22k_in1k,197956840,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],87.268,87.268,95.72076796483567,18692,18692,16908,1784,1784,95.72076796483567,98.55455145473745,98.95516594087047,95.72076796483567,98.55455145473745,98.95516594087047,109,889,417,70,5,97,197,68,68,42
timm--convnextv2_large.fcmae_ft_in22k_in1k_384,197956840,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],88.196,88.196,96.31920523448026,18692,18692,17071,1621,1621,96.31920523448026,98.97281541214218,99.30219441892831,96.31920523448026,98.97281541214218,99.30219441892831,105,844,389,56,6,89,132,68,68,41
timm--convnextv2_nano.fcmae_ft_in1k,15623800,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],81.844,81.844,90.92524403958662,18692,18692,15981,2711,2711,90.92524403958662,95.69815370817741,96.33503266083802,90.92524403958662,95.69815370817741,96.33503266083802,101,940,700,107,13,165,685,68,68,43
timm--convnextv2_nano.fcmae_ft_in22k_in1k,15623800,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],82.042,82.042,91.16639177171334,18692,18692,15991,2701,2701,91.16639177171334,96.26591314731058,96.86186224894847,91.16639177171334,96.26591314731058,96.86186224894847,106,974,751,103,10,168,589,68,68,50
timm--convnextv2_nano.fcmae_ft_in22k_in1k_384,15623800,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],83.37,83.37,92.41404769035603,18692,18692,16233,2459,2459,92.41404769035603,97.06576180527449,97.58245791016718,92.41404769035603,97.06576180527449,97.58245791016718,100,961,704,86,12,143,453,68,68,50
timm--convnextv2_pico.fcmae_ft_in1k,9066280,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],80.306,80.306,89.34167006711927,18692,18692,15672,3020,3020,89.34167006711927,94.7624421210028,95.46074727302316,89.34167006711927,94.7624421210028,95.46074727302316,95,961,804,123,9,184,844,68,68,46
timm--convnextv2_tiny.fcmae_ft_in1k,28635496,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],82.916,82.916,91.8795574776964,18692,18692,16162,2530,2530,91.8795574776964,96.28140901410289,96.84676654657727,91.8795574776964,96.28140901410289,96.84676654657727,104,927,643,94,12,160,590,68,68,45
timm--convnextv2_tiny.fcmae_ft_in22k_in1k,28635496,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],83.88799999999999,83.88799999999999,92.60885716364852,18692,18692,16298,2394,2394,92.60885716364852,97.17928561033085,97.75429397872539,92.60885716364852,97.17928561033085,97.75429397872539,100,953,674,102,7,139,419,68,68,45
timm--convnextv2_tiny.fcmae_ft_in22k_in1k_384,28635496,ImageNet-21k (14M),convnext,cnn,ConvNeXt,['Self-Supervised Learning'],85.104,85.104,93.76002222579665,18692,18692,16504,2188,2188,93.76002222579665,97.92565024930381,98.37154292216233,93.76002222579665,97.92565024930381,98.37154292216233,105,955,607,77,7,133,304,68,68,40
timm--crossvit_15_240.in1k,27528464,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],81.536,81.536,90.50600826203417,18692,18692,15875,2817,2817,90.50600826203417,95.56680324018981,96.20503744277771,90.50600826203417,95.56680324018981,96.20503744277771,116,951,758,108,13,159,712,68,68,51
timm--crossvit_15_dagger_240.in1k,28209008,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],82.334,82.334,91.17598669820067,18692,18692,16022,2670,2670,91.17598669820067,95.78288780019473,96.41594732494931,91.17598669820067,95.78288780019473,96.41594732494931,99,941,705,109,11,137,668,68,68,45
timm--crossvit_15_dagger_408.in1k,28500080,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],83.84,83.84,92.79279156859691,18692,18692,16323,2369,2369,92.79279156859691,96.88811028324993,97.41381094610617,92.79279156859691,96.88811028324993,97.41381094610617,96,944,604,87,12,143,483,68,68,46
timm--crossvit_18_240.in1k,43271408,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],82.396,82.396,91.40272114366572,18692,18692,16051,2641,2641,91.40272114366572,95.9509768271808,96.56616579413055,91.40272114366572,95.9509768271808,96.56616579413055,111,951,675,106,10,152,636,68,68,39
timm--crossvit_18_dagger_240.in1k,44266976,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],82.514,82.514,91.4347218729847,18692,18692,16061,2631,2631,91.4347218729847,96.09130955946404,96.68365539603197,91.4347218729847,96.09130955946404,96.68365539603197,108,948,685,101,10,162,617,68,68,42
timm--crossvit_18_dagger_408.in1k,44606560,ImageNet-1k (1.2M),crossvit,transformer,ViT,[],84.2,84.2,93.00755778277488,18692,18692,16345,2347,2347,93.00755778277488,97.07305718833999,97.59720693865842,93.00755778277488,97.07305718833999,97.59720693865842,111,947,591,88,11,149,450,68,68,44
